category,product_name,mpn,confidence
Case,In Win GR One,GRONEBLACK,high
Case,BitFenix Pandora,BFCPAN300KSWL1RP,high
Case,BitFenix Pandora,BFCPAN300KSXL1RP,high
Case,BitFenix Pandora Core,BFCPAN300KKWN1RP,high
Case,Lian Li PC-A61,PCA61WX,high
Case,Lian Li PC-Q01,PCQ01A,high
Case,Lian Li PC-Q01,PCQ01B,high
Case,Lian Li PC-V1000L,PCV1000LA,high
Case,Lian Li PC-V358,PCV358B,high
Case,Lian Li PC-Q36W,PCQ36WX,high
Case,BitFenix Comrade,BFCCOM100WWXS1RP,high
Case,BitFenix Comrade,BFCCOM100KKWS1RP,high
Case,DIYPC Mirage-D1,MIRAGED1Y,high
Case,Enermax Thorex,ECA3321BBTU2,high
Case,In Win BK644.BH300TB3,BK644BH300TB3,high
Case,In Win BL672.FH300TB3F,BL672FH300TB3F,high
Case,In Win D-FRAME MINI,D-FRAME-MINI-BLUE,high
Case,In Win D-FRAME MINI,D-FRAME-MINI-WHITE,high
Case,In Win D-FRAME MINI,D-FRAME-MINI-GREEN,high
Case,In Win G7,G7-METALLIC-GREY,high
Case,In Win S-FRAME,SFRAME,high
Case,Aerocool GT-A,EN52704,high
Case,DIYPC MA01,MA01G,high
Case,Rosewill I3-397,I3397BK,high
Case,Silverstone FT05,FT05BW,high
Case,Silverstone SG05BB-450-USB3,SG05WUSB30,high
Case,be quiet! Silent Base 800,BG003,high
Case,BitFenix Prodigy M,BFCPRM300GGWKKRP,high
Case,BitFenix Prodigy M,BFCPRM300GGXKKRP,high
Case,BitFenix Prodigy M,BFCPRM300OOWKKRP,high
Case,Aerocool Strike-X Advance,STRIKEXADVANCEBK,high
Case,Aerocool Strike-X Advance,EN58032,high
Case,Aerocool Strike-X Advance,EN58100,high
Case,Cooler Master N400,NSE400KWN2,high
Case,Cooler Master K281,RCK281KKN1,high
Case,DIYPC Ranger-R4,RANGERR4R,high
Case,DIYPC Solar-M1,SOLARM1R,high
Case,DIYPC Solo-T1,SOLOT1R,high
Case,Xigmatek Spirit M,EN6213,high
Case,Gigabyte GZ-ZHSGWJ,GZZHSGWJ,high
Case,Corsair Carbide Series 330R Titanium Edition,CC9011071WW,high
Case,Raidmax Scorpio V,ATX503WP,high
Case,RAIJINTEK Metis,0R200008,high
Case,RAIJINTEK Metis,0R200009,high
Case,RAIJINTEK Metis,0R200013,high
Case,RAIJINTEK Metis,0R200014,high
Case,Silverstone KL05B,KL05BW,high
Case,Xion XON 310,XON310BK,high
Case,Phanteks Enthoo EVOLV ITX,PHES215PCBK,high
Case,CiT Vanquish,VANQUISHRED,high
Case,Cooltek UMX1,JBUMX1K,high
Case,Cooltek UMX1,JBUMX1S,high
Case,Azza Nova 8000,CSAZ8000GM,high
Case,Azza ZEN 8100,CSAZ8100B,high
Case,BitFenix Aegis,BFCAEG300KKWL1RP,high
Case,BitFenix Aegis Core,BFCAEG300YKWN1RP,high
Case,BitFenix Aegis Core,CABFAEGISBK,high
Case,Silverstone PS11B,SSTPS11BW,high
Case,Sentey GS-6090,GS6090,high
Case,Deepcool Tristellar,TRISTELLAR,low
Case,Deepcool Tristellar,TRISTELLARMOD,high
Case,Deepcool Tristellar,TRISTELLARSW,high
Case,RAIJINTEK Aeneas,0R200023,high
Case,Aerocool XPredator,EN56991,high
Case,Thermaltake Suppressor F51,CA-1E1-00M1WN-00,high
Case,Cooltek CoolCube,COOLCUBE,low
Case,Lian Li PC-O5S,PC-O5SX,high
Case,Rosewill R521-M,R521M,high
Case,Apevia X-QPack3,XQPACK3BL,high
Case,Apevia X-QPack3,XQPACK3RD,high
Case,Sentey Ss1-2429,SS12429G,high
Case,Sentey GS-6009,GS6009,high
Case,Lian Li PC-O8X,PCO8WX,high
Case,Lian Li PC-O8X,PC-O8WBU,high
Case,Lian Li PC-O8X,PC-O8WGD,high
Case,Aerocool Aero-1000,AERO1000BLACK,high
Case,CHENBRO SR30169,SR30169,low
Case,Aerocool Aero-500 - C,AERO-500-WINDOW-BLACK-C,high
Case,Aerocool Aero-500,AERO-500-BLACK,high
Case,Aerocool Aero-800,ACOOLCSAERO800WHITE,high
Case,In Win 805,805GOLD,high
Case,Chieftec DX-02B,DX02BOP,high
Case,Supermicro S5,CSEGS5B000R,high
Case,be quiet! Silent Base 600,BGW05,high
Case,DIYPC Ranger-R8,RANGERR8G,high
Case,DIYPC Ranger-R8,RANGERR8Y,high
Case,Corsair Carbide Series SPEC-M2,CC9011087WW,high
Case,Aerocool GT-RS,EN55248,high
Case,CiT Spectre,SPECTREWHITE,high
Case,Silverstone RVX01 Window,SSTRVX01BRW,high
Case,Raidmax Viper II,ATXA07WBU,high
Case,SHARKOON T28,4044951012374,high
Case,Apevia X-Pioneer,XPIONEERBL,high
Case,Apevia X-Pioneer,XPIONEERGN,high
Case,Lian Li PC-V33,PCV33WX,high
Case,DIYPC Zondda,ZONDDAS,high
Case,Raidmax Ninja II,ATXA06WBO,high
Case,LEPA LPC501,LPC501ABL2U3,high
Case,Phanteks Eclipse P400,PHEC416PAG,high
Case,Phanteks Eclipse P400,PH-EC416PTG_AG,high
Case,BitFenix Nova,BFXNOV100WWXKKRP,high
Case,Deepcool Dukase,DUKASE,low
Case,SHARKOON BW9000,4044951017935,high
Case,SHARKOON BW9000,4044951017942,high
Case,Silverstone CS01-HS,SSTCS01SHS,high
Case,Thermaltake Core X71,CA1F800M1WN00,high
Case,Antec Three Hundred U3,THREEHUNDREDU3,high
Case,Antec VSK3-500,VSK3500,high
Case,DIYPC D780,D780BK,high
Case,DIYPC G580,G580BK,high
Case,DIYPC J180,J180W,high
Case,DIYPC J180,J180-BL,high
Case,DIYPC P48,P48BK,high
Case,DIYPC P48,P48W,high
Case,Apevia X-EnerQ,XENERQBL,high
Case,Apevia X-EnerQ,XENERQPK,high
Case,LEPA LPC309(U3),LPC309U3,high
Case,Apevia X-Qber,XQBERBL,high
Case,NOX Coolbay CX,NXCBAYCX,high
Case,Nanoxia CoolForce 2,NXCF2,high
Case,In Win 303 MSI Dragon,303-MSI-DRAGON,low
Case,Xigmatek Eris,EN6305,high
Case,Anidees Crystal,AI-CRYSTAL,high
Case,Anidees Crystal,AI-CRYSTAL-W,high
Case,Raidmax Narwhal,ATX-920WB,high
Case,Thermaltake Core P3 SE,CA-1G4-00M1WN-00,high
Case,Antec Super Lanboy,SUPER-LANBOY,low
Case,Rosewill B2-SPIRIT,B2-SPIRIT,low
Case,DIYPC Gamestorm,GAMESTORM-BK,high
Case,Cougar MX200,MX200,low
Case,Jonsbo UMX4 Zone,UMX4-BLACK,high
Case,Aerocool VS-1,VS-1,low
Case,MS-Tech X3 Crow,X3-CROW,low
Case,BitFenix Aurora,BFC-ARA-300-WKWKK-RP,high
Case,DIYPC DIY-G5,DIY-G5-BK,high
Case,In Win 509,509,high
Case,X2 Nextyde,X2-6021B-CE-R,high
Case,NOX Hummer ZS,NXHUMMERZSZ,high
Case,NOX Coolbay SX,NXCBAYSXR,high
Case,NOX Coolbay SX,NXCBAYSXRS,high
Case,NOX Coolbay TX,NXCBAYTX,high
Case,NOX Coolbay ZX,CBAYZXBL,high
Case,Thermaltake Versa C21,CA-1G8-00M1WN-00,high
Case,Aerocool P7-C1,P7-C1-WHITE,high
Case,Deepcool LANDKING,LANDKING,low
Case,Deepcool LANDKING V2,LANDKING-V2,low
Case,Raidmax Viper GX II,ATX-522WBU,high
Case,Lian Li PC-O9,PC-O9-WX,high
Case,Silverstone RL05,SST-RL05BR-W,high
Case,RAIJINTEK Thetis,0R200052,high
Case,RAIJINTEK Thetis,0R200054,high
Case,DAN Cases A4 SFX,A4SFXV1-S,high
Case,BitFenix Shogun,BFC-SOG-600-KKWSK-RP,high
Case,Raidmax Sigma,SIGMA-TBB,high
Case,Azza Onyx 260,ONYX-260W,high
Case,Anidees AI Crystal Cube Lite,AI-CRYSTAL-CUBE-LITE,low
Case,Corsair Carbide Series SPEC-04,CC-9011108-WW,high
Case,Corsair Carbide Series SPEC-04,CC-9011109-WW,high
Case,SHARKOON DG7000-G,4044951019359,high
Case,mean:it 4PM,4PM-ARC-B,high
Case,Aerocool Aero-300,AERO-300-BLACK,high
Case,Aerocool Aero-300 FAW,AERO-300-BLACK-FAW,high
Case,SHARKOON VG4-W,VG4-W-BLACK,high
Case,SHARKOON VG4-W,VG4-W-GREEN,high
Case,Rosewill BRADLEY M,BRADLEY-M,low
Case,Anidees AI Crystal Cube,AI-CL-CUBE-AR3,high
Case,Cooltek TG-01 RGB,TG-01-RGB,low
Case,mean:it 5PM,5PM-ARC-BLUE,high
Case,Rosewill HIMARS,HIMARS,low
Case,Enermax Ostrog ADV,ECA3380AS-BL,high
Case,Enermax Ostrog ADV,ECA3380AS-GN,high
Case,Thermaltake Versa C23 RGB,CA-1H7-00M1WN-00,high
Case,Cooltek JB C2,JB-C2-B,high
Case,BitFenix Nova TG,BFX-NTG-100-WWWKK-RP,high
Case,Azza Storm 6000W,CSAZ-6000RGBW,high
Case,Cooler Master Elite 343,W420W-POWER-SUPPLY-RC-343-KKR420,high
Case,DIYPC Skyline-06,SKYLINE-06-WR,high
Case,DIYPC Skyline-06,SKYLINE-06-WG,high
Case,Phanteks Enthoo EVOLV SHIFT,PH-ES217A_AG,high
Case,In Win 301C,301CWPRGB2,high
Case,Apevia X-Harmony,X-HARMONY-BL,high
Case,DIYPC Illusion II,ILLUSIONII-BR,high
Case,Lian Li PC-D600,PC-D600WA,high
Case,Lian Li PC-M25,PC-M25B,high
Case,Xigmatek Shockwave,EN5988,high
Case,NZXT H700i,CA-H700W-BL,high
Case,Enermax OSTROG Lite,ECB3080BB-01,high
Case,SHARKOON AM5,4044951020546,high
Case,Cooltek G3,JB-G3-S,high
Case,Cooltek UMX3,JB-UMX3-SW,high
Case,DIYPC TG8,DIY-TG8-BW,high
Case,DIYPC TG8,DIY-TG8-BG,high
Case,be quiet! Dark Base 700,BGW33,high
Case,Gigabyte AC300W,GB-AC300W,high
Case,Lian Li ALPHA 330X,ALPHA-330X,low
Case,Lian Li ALPHA 330W,ALPHA-330W,low
Case,Cougar MG110,MG110,low
Case,Cougar MG110,MG110-W,high
Case,Cooler Master MB600L ODD,MCB-B600L-KA5N-S02,high
Case,Cooler Master MB600L,MCB-B600L-KANN-S01,high
Case,In Win 303C,303C-WHITE,high
Case,Enermax GraceMESH,ECA3520B-03-R,high
Case,SAMA Maxcool-W-15,MAXCOOL-BK-15LEDLIGHT,high
Case,Corsair SPEC-OMEGA RGB Newegg Edition,CC-9011140-NWG,high
Case,In Win Tou 2.0,W1065W-POWER-SUPPLY-TOU-20,high
Case,EVGA DG-75,150-B0-2020-KR,high
Case,LDLC MX-1,LDLC-MX-1-NOIR,high
Case,Nanoxia Rexgear 1,RG-XDCUBE-BK,high
Case,Cooler Master MasterCase MC500P,MCM-M500P-KG5N-S00,high
Case,Nanoxia Deep Silence 4,NXDS4A,high
Case,Aerocool DS 230,DS230,high
Case,Cooler Master MasterBox MB500 ARGB,MCB-B500D-KGNN-S01,high
Case,Chieftec FI-01B-U3,W250W-POWER-SUPPLY-FI-02BC-U3,high
Case,NZXT H500 Vault Boy,CA-H500B-VB,high
Case,In Win A1,W600W-POWER-SUPPLY-IW-A1-WHI-P,high
Case,Lian Li PC-Q50,PC-Q50A,high
Case,RIOTORO CR1088,CR1088,low
Case,RAIJINTEK PAEAN M,0R200068,high
Case,RAIJINTEK ASTERION CLASSIC,0R200047,high
Case,RAIJINTEK ASTERION CLASSIC,0R200048,high
Case,RAIJINTEK COEUS ELITE TC,0R200070,high
Case,Silverstone FTZ01-E,SST-FTZ01S-E,high
Case,CiT F3,CIT-F3BLACKBLUE,high
Case,CiT F3,CIT-F3BLACKPURPLE,high
Case,KOLINK ROCKET,ROCKET,low
Case,Cooler Master MasterBox E500L,MCB-E500L-KA5N-S00,high
Case,Cooler Master MasterBox E500L,MCB-E500L-KN5N-S00,high
Case,RIOTORO CR488,CR488,low
Case,be quiet! Silent Base 601,BG025,high
Case,Thermaltake Versa J22,CA-1L5-00M1WN-00,high
Case,Thermaltake Versa J22 RGB,CA-1L5-00M1WN-01,high
Case,Thermaltake Versa J23 RGB,CA-1L6-00M1WN-01,high
Case,be quiet! Silent Base 801,BG030,high
Case,be quiet! Silent Base 801,BGW30,high
Case,HG Computers Osmi,AN1991W,high
Case,Deepcool MATREXX 55 ADD-RGB WH,MATREXX-55-ADD-RGB-WH,low
Case,MagniumGear NEO,MG-NE510_SR01,high
Case,Aerocool CruiseStar Advance,CRUISESTAR-ADVANCE,low
Case,Aerocool Quartz Blue,QUARTZ-BLUE,low
Case,GAMDIAS Talos P1,GD-TALOS-P1,high
Case,Thermaltake V100,W450-W-POWER-SUPPLY-CA-3K7-45M1WU-00,high
Case,DIYPC Rainbow-Flash-R1,RAINBOW-FLASH-R1,low
Case,Enermax SABERAY RGB,ECA3500BA-RGB,high
Case,Enermax EQUILENCE,ECA3511A-BB,high
Case,Antec Dark Fleet DF500,DF500,low
Case,Azza Chroma 410,CSAZ-410A,high
Case,DIYPC Trio-GT-RGB,TRIO-GT-RGB,low
Case,DIYPC DIY-Line-RGB,DIY-LINE-RGB,low
Case,Cougar Puritas RGB,PURITAS-RGB,low
Case,Cougar Puritas,PURITAS,low
Case,Tecware Nexus,NEXUS-W,high
Case,SAMA Proxima-RGB,PROXIMA-RGB,low
Case,Thermaltake Commander C36 TG ARGB,CA-1N7-00M1WN-00,high
Case,Rosewill FBM-X2,W400-W-POWER-SUPPLY-FBM-X2-400,high
Case,Silverstone RL07,SST-RL07B-G,high
Case,NZXT H200,CA-H200B-BR,high
Case,Phanteks Eclipse P400S,PH-EC416PSTG_AG,high
Case,Cooler Master MasterCase H500P Mesh,MCM-H500P-WGNN-S00,high
Case,NZXT H400,CA-H400B-BL,high
Case,Thermaltake Core X31 TG,CA-1E9-00M1WN-03,high
Case,Cooler Master MasterBox MB510L,MCB-B510L-KANN-S02,high
Case,Cooler Master MasterCase Maker 5t,MCZ-C5M2T-RW5N,high
Case,Fractal Design Define R6 USB-C,FD-CA-DEF-R6C-GY-TGL,high
Case,SaharaGaming P75,P75,high
Case,Raidmax Magnus,Z23-TB,high
Case,Raidmax Magnus,Z23-TW,high
Case,RAIJINTEK OPHION M EVO TGS,0R20B00135,high
Case,Antec GX330,GX330,low
Case,Cougar Gemini S,GEMINI-S-SILVER,high
Case,NZXT H510 Siege,CA-H510B-R6,high
Case,HEC HX300,HX300,low
Case,HEC HX310,HX310,low
Case,Deepcool Gamer Storm NEW ARK 90SE,NEW-ARK-90SE,low
Case,BitFenix Nova Mesh TG,BFC-NVM-300-WWGKW-4R,high
Case,GameMax Cobalt,COBALTRGB,high
Case,GameMax Crusader Mirage,CRUSADERMIRAGE,high
Case,GameMax Expedition,GMX-EXPEDITION-RD,high
Case,GameMax Fortress Air,GMX-FORTRESS-AIR,high
Case,GameMax Knight,GMX-KNIGHT,high
Case,GameMax Mini Kallis,GMX-MINIKALLIS-BLK,high
Case,GameMax Muted,MUTED,low
Case,GameMax Sapphire RGB,SAPPHIRERGB,high
Case,GameMax Solar,SOLAR-WHT,high
Case,GameMax Solar,SOLAR-BLK,high
Case,GameMax Titan RGB,TITAN-BLACK-RGB,high
Case,GameMax Vega,GMX-VEGA-WT,high
Case,DIYPC DIY-D3-RGB,DIY-D3-RGB,low
Case,BitFenix Saber,BFC-SBR-300-KKGSK-RP,high
Case,Aerocool Shard-G,SHARD-G,low
Case,DIYPC DIY-A1-BK,DIY-A1-BK,low
Case,DIYPC Mirage-ARGB,MIRAGE-ARGB,low
Case,Fractal Design Vector RS Blackout,FD-C-VER1A-01,high
Case,Fractal Design Vector RS,FD-C-VER1A-02,high
Case,Rosewill Cullinan V-Silent,CULLINAN-V-SILENT,low
Case,Thermaltake S500 Tempered Glass Snow Edition,CA-1O3-00M6WN-00,high
Case,Maingear Vybe Mk. V,DIY-VYBE-MK-V-CHASSIS-RED,high
Case,Maingear Vybe Mk. V,DIY-VYBE-MK-V-CHASSIS-WHITE,high
Case,Montech Air 900 MESH,AIR900-MESH-WHITE,high
Case,Montech Air 900 ARGB,AIR900-ARGB-WHITE,high
Case,NZXT H510i Phantom Gaming,CA-H510I-AR,high
Case,RAIJINTEK METIS EVO ALS,0R20B00169,high
Case,Rosewill SRM-01B,SRM-01B,low
Case,Rosewill SRM-01B,W450-W-POWER-SUPPLY-SRM-01B-450,high
Case,Cooler Master MasterBox MB320L ARGB,MCB-B320L-KGNN-S01,high
Case,Rosewill Zircon T,ZIRCON-T,low
Case,Silverstone SG13 V2,SG13B-Q-USA,high
Case,Fractal Design Define 7,FD-C-DEF7A-04,high
Case,Fractal Design Define 7,FD-C-DEF7A-07,high
Case,MagniumGear NEO Qube,MG-NE620Q_DWT01,high
Case,Cooler Master MASTERBOX E501L,MCB-E501L-KN5N-S00,high
Case,DIYPC Vanguard-V6-RGB,VANGUARD-V6-RGB,low
Case,Lazer3D LZ7 XTD,LZ7-XTD-CONFIGURATOR,high
Case,In Win Z-Tower,IW-ZTOWER-SIL,high
Case,SilentiumPC Regnum RG4T RGB,SPC206,high
Case,Silverstone SETA A1,SST-SEA1GW-G,high
Case,Cougar TROFEO,TROFEO,low
Case,Cougar MX410 Mesh,CGR-5VM6B-MESH-G,high
Case,Fractal Design Define 7 Compact,FD-C-DEF7C-03,high
Case,Silverstone PS14-E,SST-PS14B-EG,high
Case,MagniumGear Neo V2,MG-NE510_BK02,high
Case,GAMDIAS APOLLO M1,GD-APOLLO-M1,high
Case,Deco Gear DGPCS01,DGPCS01,low
Case,FSP Group CST 110,POC0000096,high
Case,Enermax MarbleShell MS30,ECA-MS30-BB-ARGB,high
Case,Aerocool Flo Saturn FRGB,FLO-SATURN-FRGB,low
Case,SHARKOON REV 200,4044951028498,high
Case,darkFlash V22,CP-CASE-V22-BK,high
Case,darkFlash V22,CP-CASE-V22-PK,high
Case,Cougar MX331 MESH-G,MX331-MESH-G,low
Case,BitFenix Nova Mesh SE,BFC-NSE-300-WWXKW-RP,high
Case,Apevia Matrix,MATRIX-PK,high
Case,Jonsbo TR03-A,TR03-A-SILVER,high
Case,Casecom RSM-91,RSM-91-TRIO,high
Case,Phanteks Evolv Shift 2,PH-ES217E_AG02,high
Case,Apevia Enzo,ENZO-BK,high
Case,SilentiumPC Armis AR5X RGB,SPC212,high
Case,SilentiumPC Armis AR6X EVO ARGB,SPC257,high
Case,SilentiumPC Armis AR7,SPC181,high
Case,SilentiumPC Astrum AT6V EVO,SPC264,high
Case,SilentiumPC Astrum AT6V,SPC263,high
Case,Azza Luminous 110,CSAZ-110,high
Case,Azza Luminous 110F,CSAZ-110F,high
Case,SilentiumPC Signum SG1X EVO TG ARGB,SPC283,high
Case,SilentiumPC Signum SG7V EVO TG ARGB,SPC250,high
Case,DIYPC AVVU-BK-ARGB,AVVU-BK-ARGB,low
Case,AQIRYS Bellatrix,AQRYS_BELLATRIX,high
Case,CiT Home RGB,CITHOMERGB,high
Case,DIYPC Vanguard-V8-RGB,VANGUARD-V8-RGB,low
Case,Azza Cast 808W,CSAZ-808W,high
Case,Raidmax EVOL H07,H07FTW,high
Case,Raidmax EVOL H07,H07FTB,high
Case,Tempest Vapor RGB,TP-ATX-CS-VAPB,high
Case,Tempest Spook RGB,TP-ATX-CS-SPOO,high
Case,Tempest Vision RGB,TP-ATX-CS-VISI,high
Case,Tempest Ghost,TP-ATX-CS-GHOS,high
Case,Corsair iCUE 5000X RGB Glitch,CC-9050004-WW,high
Case,DIYPC DIY D2 RGB,DIY-D2-RGB,low
Case,SHARKOON VS7 Window,VS7-WINDOW,low
Case,GAMDIAS APOLLO M1 ELITE,APOLLO-M1-ELITE,low
Case,GAMDIAS APOLLO M2,APOLLO-M2,low
Case,GAMDIAS ARGUS E2 ELITE,ARGUS-E2-ELITE,low
Case,GAMDIAS ARGUS M3,ARGUS-M3,low
Case,GAMDIAS TALOS M1 ELITE,TALOS-M1-ELITE,low
Case,GAMDIAS MARS E1,MARS-E1,low
Case,GAMDIAS TALOS M1 LITE,TALOS-M1-LITE,low
Case,Azza Opus 809,CSAZ-809-OPUS,high
Case,Antec NX700,NX700,low
Case,Thermaltake AH T200,CA-1R4-00SBWN-00,high
Case,Zalman R2,R2-WHITE,high
Case,Geometric Future Model 6,GEO-M6-DALI,high
Case,Geometric Future Model 6,GEO-M6-BOH,high
Case,Geometric Future Model 8,GEO-M8-CEL,high
Case,Vetroo M01,VT-CASE-M01-BK,high
Case,Jonsbo D30,D30-SILVER,high
Case,Cougar MG140 RGB,CGR-5JM8B-RGB,high
Case,GameMax Contac Turbo COC,CONTAC-COC-WB,high
Case,Cooler Master CMP 510,CP510-KGNN-S02,high
Case,Montech SKY ONE LITE,4710562746891,high
Case,Thermaltake Divider 200 TG,CA-1V1-00S1WN-00,high
Case,Thermaltake Divider 500 TG ARGB Snow,CA-1T4-00M6WN-01,high
Case,MSI MAG SHIELD 110R,MAG-SHIELD-110R,low
Case,MSI MAG BUNKER,MAG-BUNKER,low
Case,Aerocool Falcon V2,FALCON-A-BK-V2,high
Case,Aerocool Falcon V1,FALCON-G-BK-V1,high
Case,Lazer3D LZX-8 Storm,LZX-8-STORM,low
Case,Cougar MG120-G RGB,385TMZ00008,high
Case,Cougar Turret RGB,TURRET-RGB,low
Case,SSUPD Meshroom S w/PCIe 4.0 Riser,42021981356216,high
Case,SSUPD Meshroom S,41880108499128,high
Case,Antec NX420,NX420,low
Case,Anidees AI Atomic,AI-AT-ITX,high
Case,Raidmax I328,I328,low
Case,Aerocool Raider Mini,RAIDER-MINI-G-BK-V1,high
Case,Jonsbo UMX6,UMX6-SILVER,high
Case,Jonsbo C5,C5-BLACK,high
Case,Jonsbo V4,V4-SILVER,high
Case,OCPC MINI,OC-CS-HYM-ITX-BK,high
Case,OCPC MINI,OC-CS-HYM-ITX-BKRD,high
Case,OCPC MINI,OC-CS-HYMN-MATX-WHBL,high
Case,MagniumGear NEO AIR  (2),MG-NE520A_DBW02,high
Case,Noua Demon T8,CS0718AG-T8K645,high
Case,Noua Diamond C11,CS0719GM-C11X959,high
Case,Noua Diamond C112,CS0223GM-C112W619,high
Case,Noua Diamond C9,CS0719GM-C9R685,high
Case,Noua Fobia L8,CS0918AG-L8W915,high
Case,Noua Iron V7,CS0619AG-V7K915,high
Case,Noua Iron V9,CS0619PW-V9W615,high
Case,Noua Ne-o F18,CS0222PW-F18K589,high
Case,Noua Thor S15,CS0222PW-S15K349,high
Case,Apevia Destiny Pro,DESTINY-PRO-PK,high
Case,Jonsbo TB01,TB01-BLACK,high
Case,Apevia Guardian-M,GUARDIAN-M-WH,high
Case,Jonsbo Jonsplus i400,I-400-BA,high
Case,Antec NX360 Elite,0-761345-81037-1,high
Case,Antec AX51 Elite,AX51-ELITE,low
Case,Cooler Master MasterBox MB520,MCB-B520-KANN-S03,high
Case,Tecware Nexus Evo RGB,TWCA-NEX-EVBK,high
Case,Vetroo AL700,VT-CASE-AL700-WT,high
Case,In Win DUBILI DIY,IW-CS-DUBILIMOD-GLD,high
Case,GameMax Master M905,MASTER-M905,low
Case,GALAX REV-06 RGB,CGG6AGWA4B0,high
Case,BGears ‎b-BlackWidow-RGB,B-BLACKWIDOW-RGB-WHITE,high
Case,ADATA XPG VALOR MESH ARGB,VALORMESH4A-BKCWW,high
Case,Silverstone FARA V1M PRO,SST-FAV1MB-PRO,high
Case,Mars Gaming MCM,MCMW,high
Case,GAMDIAS ATHENA P1 LITE,ATHENA-P1-LITE,low
Case,SHARKOON MS-Y1000,4044951035076,high
Case,SHARKOON MS-Y1000,4044951035083,high
Case,KOLINK BASTION RGB,BASTION-WHITE-RGB,high
Case,KOLINK Inspire K1,INSPIRE-K1,low
Case,KOLINK INSPIRE K20,INSPIRE-K20,low
Case,KOLINK Inspire X2,INSPIRE-X2,low
Case,KOLINK Observatory Lite Mesh ARGB,OBSERVATORY-LITE-MESH-ARGB-WHITE,high
Case,KOLINK Outline,OUTLINE,low
Case,Aerocool Dryft Mini V1,DRYFT-MINI-BK-V1,high
Case,KOLINK Refine,REFINE,low
Case,KOLINK Stronghold Overseer,STRONGHOLD-OVERSEER,low
Case,Enermax MAKASHI MKII ARGB,ECAMKT50ARGB,high
Case,Aerocool Menace Saturn FRGB,MENACE-SATURN-FRGB-G-BK-V1,high
Case,Aerocool Menace Saturn FRGB V2,MENACE-SATURN-FRGB-G-BK-V2,high
Case,Antec Draco 10,DRACO-10,low
Case,BGears b-Masstige,B-MASSTIGE,low
Case,DIYPC Rainbow-Flash-G1,RAINBOW-FLASH-G1,low
Case,DIYPC Rainbow-Flash-S1,RAINBOW-FLASH-S1-P,high
Case,DIYPC S2-RGB,S2-PINK-RGB,high
Case,DIYPC S3-LED,S3-W-LED,high
Case,GameMax AutoBot II,AUTOBOT-II,low
Case,GameMax Destroyer,DESTROYER-TGW,high
Case,GameMax Infinity Mini,INFINITY-MINI-BLACK,high
Case,YEYIAN Blade 2101,YNH-B2101,high
Case,YEYIAN Haizen 2500,YCH-042820,high
Case,Cooler Master Elite 300 TG,E300-KG5N-S00,high
Case,Thermaltake S250 TG ARGB,CA-1Y6-00M6WN-00,high
Case,SSUPD Meshroom S V2 w/PCIe 4.0 Riser,42249455894712,high
Case,Xigmatek SS04,EN40056,high
Case,SAMA M2,SAMA-M2-TG,high
Case,CherryTree Borg Cube w/Lights,42042288242943,high
Case,DARKROCK A8-M,CP-CASE-DR-A8M-WT,high
Case,Thermaltake CTE E660 MX,CA-1Y3-00M1WN-01,high
Case,RAIJINTEK Ponos Ultra TG4,0R20B00225,high
Case,GameMax F46,F46-DARK,high
Case,GameMax F46,F46-BK,high
Case,SHARKOON Skiller SGC1 RGB,4044951026586,high
Case,Aerocool Hexform,HEXFORM-G-BK-V1,high
Case,Aerocool Graphite v2,GRAPHITE-G-BK-V2,high
Case,FSP Group CMT120,CMT120,low
Case,1STPLAYER T3-G,T3-G-BLACK,high
Case,APNX C1-R,C1-R-BK-V3,high
Case,darkFlash DK415P,DK415P-BK,high
Case,Jonsbo U4 Pro,U4-PRO-BLACK,high
Case,Jonsbo MOD-3,MOD3-PINK,high
Case,CiT DS240,CIT-DS240-WHT,high
Case,DIYPC ARGB-G5,ARGB-G5-W,high
Case,Aerocool Designer V2,DESIGNER-G-WT-V2,high
Case,Rosewill Helium Air RGB,HELIUM-AIR-BK-RGB,high
Case,Rosewill Helium Air RGB,HELIUM-AIR-WH-RGB-WHITE,high
Case,AQIRYS Bellatrix Pro,AQRYS_BELLATRIXPROWH,high
Case,ALPHAGEAR Mirage mark 3 ARGB,AG-MIRAGEMK3-WH,high
Case,ALPHAGEAR Tempest Mesh ARGB,AG-TEMPEST-MESH-WH,high
Case,Aerocool D520A,ACL-D520A-WT-FRPW,high
Case,Deepcool CL660,R-CL660-WHNNA0-G-1,high
Case,In Win BUC 101,BUC101,high
Case,Silverstone FARA R1 PRO,SST-FAB1B-PRO,high
Case,Jonsbo U5S,U5S-SILVER,high
Case,Mars Gaming MCB,MCBW,high
Case,In Win 301C,301C-WHITE,high
Case,XFX Type-01 Series Bravo Edition,TYPE1B3000,high
Case,Azza Cast 808,CSAZ-808B,high
Case,BitFenix Prodigy M 2022 ARGB,BFC-PM2-300-WWGSW-3A,high
Case,Silverstone SG02-BF,SG02BF,high
Case,Thermaltake Core P5 TG,CA-1E7-00M1WN-03,high
Case,BitFenix Enso,BFC-ENS-150-WWWGK-RP,high
Case,Thermaltake Commander C34 TG ARGB,CA-1N5-00M1WN-00,high
Case,Thermaltake Commander C31 TG Snow ARGB,CA-1N2-00M6WN-00,high
Case,Thermaltake Commander C34 TG Snow ARGB,CA-1N5-00M6WN-00,high
Case,RAIJINTEK METIS EVO ALS,0R20B00168,high
